0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,193,224,224,0,0,193,224,224,194,0,224,194,0,193,224,0,224,224,224,0,0,0,0,0,0
0,0,0,0,0,0,0,224,0,0,0,0,224,0,0,224,0,224,224,224,224,224,0,224,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,224,0,224,194,0,224,0,0,224,0,224,225,224,226,224,0,224,224,0,0,0,0,0,0,0
0,0,0,0,0,0,0,224,0,225,224,0,224,224,224,224,0,224,0,0,0,224,0,224,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,225,224,224,226,0,224,0,0,224,0,224,0,0,0,224,0,224,224,224,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,193,224,224,194,0,224,0,0,0,224,0,224,224,224,0,224,224,224,194,0,0,0,0,0,0
0,0,0,0,0,0,0,224,226,225,224,0,224,0,0,0,224,0,224,0,0,0,224,0,0,224,0,0,0,0,0,0
0,0,0,0,0,0,0,224,0,0,224,0,225,194,0,193,226,0,224,224,0,0,224,224,224,226,0,0,0,0,0,0
0,0,0,0,0,0,0,224,194,193,224,0,0,224,224,224,0,0,224,0,0,0,224,0,225,194,0,0,0,0,0,0
0,0,0,0,0,0,0,225,224,224,226,0,0,225,224,226,0,0,224,224,224,0,224,0,0,224,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
